race_id,Name,Odds,FinishPosition,$2WinPay,$2PlacePay,$2ShowPay,ExactaPay,QuinellaPay,FieldSize,Track,RaceNum,Date,DistYrds,Surface,TrackCondition,ClassDescriptor,Purse,Weight,BettersToteProb,BettersToteProbRk,BettersToteProbDiff
120,LACEY THE SPARTAN,5.8,2,0,5.6,2.4,55.2,0,6,BTP,3,5/27/16,1320,D,FT,C,9500,122,0.9058,2,-0.0201
120,MELOVEDA,12.4,5,0,0,0,55.2,0,6,BTP,3,5/27/16,1320,D,FT,C,9500,122,0.8576,4,-6.83E-02
120,GRACEE GOO,5.7,1,13.4,7.8,3.6,55.2,0,6,BTP,3,5/27/16,1320,D,FT,C,9500,122,0.9259,1,0.0201
120,CHING CHA CHING,0.6,3,0,0,2.1,55.2,0,6,BTP,3,5/27/16,1320,D,FT,C,9500,119,0.7603,6,-0.1656
120,A UNIQUE LADY,5.2,4,0,0,0,55.2,0,6,BTP,3,5/27/16,1320,D,FT,C,9500,122,0.8568,5,-6.91E-02
120,KATE N ABS REWARD,13.9,6,0,0,0,55.2,0,6,BTP,3,5/27/16,1320,D,FT,C,9500,122,0.8746,3,-5.13E-02
121,STRIKE THE NOTE,10.5,4,0,0,0,152.8,0,6,BTP,4,5/27/16,1430,D,FT,R,9500,122,0.8821,2,-2.40E-03
121,ROCKIN DONOVAN,2.2,6,0,0,0,152.8,0,6,BTP,4,5/27/16,1430,D,FT,R,9500,122,0.792,5,-9.25E-02
121,CALL ME RED,4.2,5,0,0,0,152.8,0,6,BTP,4,5/27/16,1430,D,FT,R,9500,122,0.8237,4,-6.08E-02
121,AKAPESCHE,9.8,1,21.6,8,4,152.8,0,6,BTP,4,5/27/16,1430,D,FT,R,9500,117,0.8845,1,2.40E-03
121,CHUCKMATE,4.9,2,0,6,2.4,152.8,0,6,BTP,4,5/27/16,1430,D,FT,R,9500,122,0.8821,2,-2.40E-03
121,NO FREE LUNCH,1.6,3,0,0,2.4,152.8,0,6,BTP,4,5/27/16,1430,D,FT,R,9500,122,0.7847,6,-9.98E-02
122,FIFTY CAL,41.9,8,0,0,0,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,119,0.8323,4,-6.55E-02
122,CATCRUZIN,13.2,1,28.4,7.8,4.2,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,124,0.852,3,-4.58E-02
122,POAGE'S LANDING,2.1,3,0,0,2.8,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,118,0.7781,9,-0.1197
122,LORENZOS BANDIDO,16.1,4,0,0,0,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,124,0.8978,1,3.91E-02
122,STORM CAP,27.6,5,0,0,0,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,124,0.8094,7,-8.84E-02
122,NO WIFE FOR ME,4.8,6,0,0,0,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,118,0.8282,5,-6.96E-02
122,MICHI BRAH,3,2,0,4.6,2.8,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,124,0.8264,6,-7.14E-02
122,BIG DOUBLE,3.3,9,0,0,0,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,118,0.8587,2,-3.91E-02
122,BOB'S WIRED,12.8,7,0,0,0,165,0,9,BTP,5,5/27/16,1210,D,FT,S,13000,118,0.8004,8,-9.74E-02
123,COMO LUZ,2.5,2,0,4.6,2.2,24.4,0,7,BTP,6,5/27/16,1320,D,FT,C,7000,122,0.7364,7,-0.1856
123,LA KIMBY,20.5,5,0,0,0,24.4,0,7,BTP,6,5/27/16,1320,D,FT,C,7000,122,0.7547,6,-0.1673
123,OUR LAUGHING LADY,2.2,3,0,0,2.2,24.4,0,7,BTP,6,5/27/16,1320,D,FT,C,7000,122,0.816,4,-0.106
123,WITCHWAYTOTHEARGO,7.9,4,0,0,0,24.4,0,7,BTP,6,5/27/16,1320,D,FT,C,7000,122,0.922,1,4.10E-02
123,VOODOO WOMAN,10.7,7,0,0,0,24.4,0,7,BTP,6,5/27/16,1320,D,FT,C,7000,122,0.881,2,-4.10E-02
123,CAUSERIE,7.1,6,0,0,0,24.4,0,7,BTP,6,5/27/16,1320,D,FT,C,7000,117,0.8335,3,-8.85E-02
123,MISS DEE'S TIARA,2.7,1,7.4,4,2.2,24.4,0,7,BTP,6,5/27/16,1320,D,FT,C,7000,122,0.797,5,-0.125
124,DO I DO,33.4,1,68.8,20.6,7.4,387,0,8,BTP,7,5/27/16,1320,D,FT,C,7800,122,0.7912,6,-0.1116
124,HIGH MYSTERY,2.4,7,0,0,0,387,0,8,BTP,7,5/27/16,1320,D,FT,C,7800,122,0.8585,2,-4.43E-02
124,AURORA'S SECRET,27.9,5,0,0,0,387,0,8,BTP,7,5/27/16,1320,D,FT,C,7800,122,0.7225,8,-0.1803
124,CRASH MAGEE,17.5,4,0,0,0,387,0,8,BTP,7,5/27/16,1320,D,FT,C,7800,117,0.9028,1,4.43E-02
124,FINAL ANSWER,4.6,2,0,6.8,3.4,387,0,8,BTP,7,5/27/16,1320,D,FT,C,7800,122,0.8114,4,-9.14E-02
124,TWISTED FACTS,33.6,8,0,0,0,387,0,8,BTP,7,5/27/16,1320,D,FT,C,7800,122,0.7958,5,-0.1070001
124,PISCEAN REALIST,1.2,3,0,0,2.8,387,0,8,BTP,7,5/27/16,1320,D,FT,C,7800,122,0.7454,7,-0.1574
124,BROWN EYED JOZI,4.8,6,0,0,0,387,0,8,BTP,7,5/27/16,1320,D,FT,C,7800,122,0.8462,3,-5.66E-02
125,ZEKE MCCOOL,34.3,4,0,0,0,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,122,0.6989,11,-0.2136
125,CLEARLY PERFECTION,11.5,6,0,0,0,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,124,0.9125,1,6.00E-03
125,NAME DROPPER,6.4,2,0,6.8,5.8,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,124,0.9065,2,-6.00E-03
125,LET'S CALL A TRUCE,14.3,10,0,0,0,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,122,0.8721,5,-4.04E-02
125,FORT MORGAN,46.7,9,0,0,0,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,122,0.8395,6,-7.30E-02
125,MY BOY CHISUM,4.6,3,0,0,5,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,122,0.817,7,-9.55E-02
125,VALIENT TENOBOB,4.7,8,0,0,0,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,122,0.8066,8,-0.1059
125,COVER BOY,48.5,11,0,0,0,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,117,0.896,4,-0.0165
125,STRONG RESOLVE,11.5,1,25,10.8,7.6,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,122,0.905,3,-7.50E-03
125,DYSPROSIUM,28.4,5,0,0,0,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,122,0.7468,10,-0.1657
125,HEY CUZ,1.4,7,0,0,0,287.8,0,11,BTP,8,5/27/16,1430,D,FT,C,6700,122,0.8004,9,-0.1121
152,BROOKE ACADEMY,19.8,6,0,0,0,25.8,0,6,CBY,1,5/27/16,1210,D,MY,C,10500,123,0.7571,5,-0.1339
152,SPRING TRAINING,5.6,4,0,0,0,25.8,0,6,CBY,1,5/27/16,1210,D,MY,C,10500,123,0.891,1,1.75E-02
152,GOLD CUP SKIER,0.8,1,3.6,3.4,2.6,25.8,0,6,CBY,1,5/27/16,1210,D,MY,C,10500,123,0.7537,6,-0.1373
152,ONE SMOKEN GALE,5,5,0,0,0,25.8,0,6,CBY,1,5/27/16,1210,D,MY,C,10500,123,0.843,4,-4.80E-02
152,RENAMED,10.6,2,0,7.2,4.8,25.8,0,6,CBY,1,5/27/16,1210,D,MY,C,10500,119,0.8735,2,-1.75E-02
152,P J'S ANGEL,4.4,3,0,0,3.2,25.8,0,6,CBY,1,5/27/16,1210,D,MY,C,10500,123,0.851,3,-4.00E-02
153,LADYBUG'S HOLIDAY,6.2,6,0,0,0,44.6,0,8,CBY,2,5/27/16,1650,T,GD,M,14500,118,0.8741,3,-3.10E-02
153,BLAME US,2.3,1,6.6,4,3.2,44.6,0,8,CBY,2,5/27/16,1650,T,GD,M,14500,118,0.8201,6,-8.50E-02
153,MISS IMPATIENT,4,7,0,0,0,44.6,0,8,CBY,2,5/27/16,1650,T,GD,M,14500,118,0.8065,7,-9.86E-02
153,ARIZONA RANGER,8.6,2,0,6.6,5,44.6,0,8,CBY,2,5/27/16,1650,T,GD,M,14500,118,0.8582,4,-4.69E-02
153,MAJESTICACT,15.5,5,0,0,0,44.6,0,8,CBY,2,5/27/16,1650,T,GD,M,14500,118,0.8333,5,-7.18E-02
153,SUGAR KAY,3.4,8,0,0,0,44.6,0,8,CBY,2,5/27/16,1650,T,GD,M,14500,118,0.9051,1,2.45E-02
153,FAIR WINDS ROSE,31.5,4,0,0,0,44.6,0,8,CBY,2,5/27/16,1650,T,GD,M,14500,118,0.6793,8,-0.2258
153,GOGOGIO,7.3,3,0,0,3.6,44.6,0,8,CBY,2,5/27/16,1650,T,GD,M,14500,118,0.8806,2,-2.45E-02
154,LIFE A RILEY,15.2,4,0,0,0,198.6,0,8,CBY,3,5/27/16,1830,T,GD,A,30000,123,0.8246,8,-8.11E-02
154,MAV MASTER,7.7,5,0,0,0,198.6,0,8,CBY,3,5/27/16,1830,T,GD,A,30000,118,0.9057,1,2.78E-02
154,BOLD ANIMAUX,4.8,2,0,6.4,4.4,198.6,0,8,CBY,3,5/27/16,1830,T,GD,A,30000,123,0.8584,4,-4.73E-02
154,FOOLHARDY,12.1,1,26.2,9,6,198.6,0,8,CBY,3,5/27/16,1830,T,GD,A,30000,123,0.8319,6,-7.38E-02
154,CAVU,1.1,8,0,0,0,198.6,0,8,CBY,3,5/27/16,1830,T,GD,A,30000,123,0.8448,5,-6.09E-02
154,SAMMY'S MINESHAFT,5.4,6,0,0,0,198.6,0,8,CBY,3,5/27/16,1830,T,GD,A,30000,123,0.873,3,-0.0327
154,SHOCK THE CLOCK,17.1,7,0,0,0,198.6,0,8,CBY,3,5/27/16,1830,T,GD,A,30000,123,0.8779,2,-2.78E-02
154,PARLAY PONTI,13,3,0,0,6.8,198.6,0,8,CBY,3,5/27/16,1830,T,GD,A,30000,118,0.8274,7,-0.0783
155,CHARLIE AGAIN,4.5,1,11,5.4,3.4,122.2,0,7,CBY,4,5/27/16,1830,T,GD,A,30000,123,0.8184,3,-0.1214
155,MR LEADBOX,14.3,2,0,9.8,4.6,122.2,0,7,CBY,4,5/27/16,1830,T,GD,A,30000,118,0.8935,2,-4.63E-02
155,HUALAHUISES (MEX),21.1,6,0,0,0,122.2,0,7,CBY,4,5/27/16,1830,T,GD,A,30000,118,0.7735,7,-0.1663
155,TIGER D,1.8,4,0,0,0,122.2,0,7,CBY,4,5/27/16,1830,T,GD,A,30000,123,0.7879,6,-0.1519001
155,GOLDEN TOUCH,28.7,7,0,0,0,122.2,0,7,CBY,4,5/27/16,1830,T,GD,A,30000,118,0.79,5,-0.1498
155,MORE ON TAP,1.7,3,0,0,2.8,122.2,0,7,CBY,4,5/27/16,1830,T,GD,A,30000,123,0.7962,4,-0.1436
155,TOWPATH,5.9,5,0,0,0,122.2,0,7,CBY,4,5/27/16,1830,T,GD,A,30000,123,0.9398,1,4.63E-02
156,STORMY RHONDA,3.8,2,0,4,3,18.6,0,8,CBY,5,5/27/16,1210,D,MY,S,28000,123,0.8491,2,-2.80E-03
156,PASS ON COMMAND,6,4,0,0,0,18.6,0,8,CBY,5,5/27/16,1210,D,MY,S,28000,119,0.8519,1,2.80E-03
156,WICKED ATTITUDE,1.2,1,4.4,3.2,2.8,18.6,0,8,CBY,5,5/27/16,1210,D,MY,S,28000,119,0.7489,6,-0.103
156,FEATHERSINTHEWIND,31.9,8,0,0,0,18.6,0,8,CBY,5,5/27/16,1210,D,MY,S,28000,119,0.6876,8,-0.1643
156,MIJA TONI,21.8,7,0,0,0,18.6,0,8,CBY,5,5/27/16,1210,D,MY,S,28000,123,0.7889,5,-6.30E-02
156,LIVE FOREVER,8,3,0,0,4.2,18.6,0,8,CBY,5,5/27/16,1210,D,MY,S,28000,123,0.8136,4,-3.83E-02
156,BABY BEACH,5.1,5,0,0,0,18.6,0,8,CBY,5,5/27/16,1210,D,MY,S,28000,119,0.8302,3,-2.17E-02
156,RASPBERRY PUNCH,32.6,6,0,0,0,18.6,0,8,CBY,5,5/27/16,1210,D,MY,S,28000,119,0.7358,7,-0.1161
157,BELLEOFTHEPRAIRIE,28.4,6,0,0,0,7,0,7,CBY,6,5/27/16,1210,D,MY,A,30000,123,0.8114,6,-4.89E-02
157,MY WINCHESTER LADY,5.2,4,0,0,0,7,0,7,CBY,6,5/27/16,1210,D,MY,A,30000,123,0.8482,2,-1.21E-02
157,PERFECT PARADISE,42.5,3,0,0,6.6,7,0,7,CBY,6,5/27/16,1210,D,MY,A,30000,123,0.8308,3,-2.95E-02
157,DORN,12.4,2,0,5,3.8,7,0,7,CBY,6,5/27/16,1210,D,MY,A,30000,123,0.8603,1,1.21E-02
157,LADY PAISLEE,0.2,1,2.4,2.2,2.1,7,0,7,CBY,6,5/27/16,1210,D,MY,A,30000,123,0.8141,5,-4.62E-02
157,BULLICIOUS,13.1,7,0,0,0,7,0,7,CBY,6,5/27/16,1210,D,MY,A,30000,119,0.8305,4,-0.0298
157,U'LL LOVE THIS CAT,32.2,5,0,0,0,7,0,7,CBY,6,5/27/16,1210,D,MY,A,30000,119,0.7271,7,-0.1332
158,DADDY'S MEMORY,2.9,3,0,0,3.2,239.4,0,7,CBY,7,5/27/16,1320,D,WF,CO,17000,123,0.8057,6,-8.23E-02
158,LOVELY BARBARA,13.9,7,0,0,0,239.4,0,7,CBY,7,5/27/16,1320,D,WF,CO,17000,123,0.8687,3,-1.93E-02
158,MADDYMAX,6.1,5,0,0,0,239.4,0,7,CBY,7,5/27/16,1320,D,WF,CO,17000,123,0.8598,4,-2.82E-02
158,DAKOTA EYES,13.8,6,0,0,0,239.4,0,7,CBY,7,5/27/16,1320,D,WF,CO,17000,123,0.888,1,1.48E-02
158,MY PLACE OR YOURS,10.4,2,0,10,5.8,239.4,0,7,CBY,7,5/27/16,1320,D,WF,CO,17000,123,0.8732,2,-1.48E-02
158,COTTON CLUB CUTIE,13,1,28,9,4.8,239.4,0,7,CBY,7,5/27/16,1320,D,WF,CO,17000,123,0.8246,5,-6.34E-02
158,SAMMIE'S TOUCH,1,4,0,0,0,239.4,0,7,CBY,7,5/27/16,1320,D,WF,CO,17000,123,0.8024,7,-8.56E-02
159,HUGSFORHENNYHALL,19.8,5,0,0,0,24.6,0,7,CBY,8,5/27/16,1320,D,WF,C,10000,123,0.7613,7,-0.1314999
159,HIDDEN KEY,3.1,4,0,0,0,24.6,0,7,CBY,8,5/27/16,1320,D,WF,C,10000,123,0.8294,3,-6.34E-02
159,LEGEND IN TIME,5,7,0,0,0,24.6,0,7,CBY,8,5/27/16,1320,D,WF,C,10000,123,0.801,5,-9.18E-02
159,CANTAFFORDANOTHER,8.8,6,0,0,0,24.6,0,7,CBY,8,5/27/16,1320,D,WF,C,10000,123,0.8928,1,4.33E-02
159,IM A SOUTHERN DIVA,2.2,1,6.4,4.4,3.2,24.6,0,7,CBY,8,5/27/16,1320,D,WF,C,10000,123,0.8022,4,-9.06E-02
159,LONELY LOVER,4.1,2,0,4.6,3.2,24.6,0,7,CBY,8,5/27/16,1320,D,WF,C,10000,123,0.7997,6,-9.31E-02
159,QUEEN OTAHEITE,7.2,3,0,0,4.4,24.6,0,7,CBY,8,5/27/16,1320,D,WF,C,10000,123,0.8495,2,-4.33E-02
182,WAKE TURBULENCE,36.9,7,0,0,0,41.4,0,7,CDX,1,5/27/16,1320,D,FT,M,34000,108,0.8414,2,-0.0226
182,LEARNING CURVE,2.5,4,0,0,0,41.4,0,7,CDX,1,5/27/16,1320,D,FT,M,34000,118,0.7392,6,-0.1248
182,BOSSES MONEY,13.4,6,0,0,0,41.4,0,7,CDX,1,5/27/16,1320,D,FT,M,34000,118,0.864,1,0.0226
182,WAR POPPY,0.6,2,0,2.4,2.1,41.4,0,7,CDX,1,5/27/16,1320,D,FT,M,34000,118,0.7958,5,-6.82E-02
182,MISS HETTY,20.5,5,0,0,0,41.4,0,7,CDX,1,5/27/16,1320,D,FT,M,34000,118,0.688,7,-0.176
182,GAME TIME DECISION,8.6,1,19.2,6,3.8,41.4,0,7,CDX,1,5/27/16,1320,D,FT,M,34000,118,0.8045,3,-5.95E-02
182,SHONI,10.9,3,0,0,4.2,41.4,0,7,CDX,1,5/27/16,1320,D,FT,M,34000,118,0.8033,4,-0.0607
183,CHANSON D'AMOUR,27.6,3,0,0,5.2,17.6,0,7,CDX,2,5/27/16,1100,D,FT,S,44000,118,0.7608,5,-0.1132
183,DIVINE HUMOR,4.3,5,0,0,0,17.6,0,7,CDX,2,5/27/16,1100,D,FT,S,44000,118,0.874,1,2.82E-02
183,FOREVER FARA,7.5,2,0,5,4.4,17.6,0,7,CDX,2,5/27/16,1100,D,FT,S,44000,118,0.8203,4,-5.37E-02
183,MALEFICENT QUEEN,54,6,0,0,0,17.6,0,7,CDX,2,5/27/16,1100,D,FT,S,44000,118,0.682,6,-0.192
183,HONEY BUNNY,3.1,4,0,0,0,17.6,0,7,CDX,2,5/27/16,1100,D,FT,S,44000,118,0.8413,3,-0.0327
183,SHE'SADOWNTOWNGIRL,32.8,7,0,0,0,17.6,0,7,CDX,2,5/27/16,1100,D,FT,S,44000,118,0.5983,7,-0.2757
183,PRETTY CITY DANCER,0.7,1,3.4,2.6,2.1,17.6,0,7,CDX,2,5/27/16,1100,D,FT,S,44000,118,0.8458,2,-2.82E-02
184,HE'S FROM QUEENS,6.1,4,0,0,0,22.2,0,6,CDX,3,5/27/16,1870,D,FT,C,26000,116,0.8492,2,-1.84E-02
184,HELLO PEOPLE,33.9,6,0,0,0,22.2,0,6,CDX,3,5/27/16,1870,D,FT,C,26000,118,0.7469,6,-0.1207
184,I'MBETTERTHANGOOD,0.9,1,3.8,2.6,2.1,22.2,0,6,CDX,3,5/27/16,1870,D,FT,C,26000,125,0.79,5,-0.0776
184,CALIFORNIA COAST,2.9,5,0,0,0,22.2,0,6,CDX,3,5/27/16,1870,D,FT,C,26000,125,0.8252,4,-0.0424
184,SCARECROW,8.4,2,0,4,3.2,22.2,0,6,CDX,3,5/27/16,1870,D,FT,C,26000,118,0.8676,1,1.84E-02
184,MCMULLEN COUNTY,5.1,3,0,0,2.4,22.2,0,6,CDX,3,5/27/16,1870,D,FT,C,26000,125,0.8296,3,-3.80E-02
185,METERSRUNNIN,14.1,3,0,0,4.8,19.4,0,7,CDX,4,5/27/16,1320,D,FT,M,34000,118,0.7988,6,-0.1773
185,ZERIMAR,7.8,4,0,0,0,19.4,0,7,CDX,4,5/27/16,1320,D,FT,M,34000,118,0.9416,2,-0.0345
185,DIONYSUS,5.2,2,0,5.2,3.4,19.4,0,7,CDX,4,5/27/16,1320,D,FT,M,34000,118,0.8413,4,-0.1348
185,AFLEET JAY,1.2,1,4.4,3.2,2.6,19.4,0,7,CDX,4,5/27/16,1320,D,FT,M,34000,118,0.7839,7,-0.1922
185,HUMBERT STREET,3.2,4,0,0,0,19.4,0,7,CDX,4,5/27/16,1320,D,FT,M,34000,124,0.8387,5,-0.1374
185,DUBLINYOURMONEY,6.3,6,0,0,0,19.4,0,7,CDX,4,5/27/16,1320,D,FT,M,34000,118,0.8877,3,-8.84E-02
185,CHICAGO BLUES,18.8,7,0,0,0,19.4,0,7,CDX,4,5/27/16,1320,D,FT,M,34000,109,0.9761,1,0.0345
186,TWENTY GAUGE,2.6,4,0,0,0,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,125,0.7409,9,-0.1765
186,SHINY BADGE,48.4,3,0,0,12.2,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,118,0.8744,4,-4.30E-02
186,RENEGADE RIVER,14.9,5,0,0,0,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,118,0.9174,1,2.20E-02
186,ON A HEATER,11.3,10,0,0,0,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,118,0.8954,2,-2.20E-02
186,ALASKAN PRINCE,3.7,2,0,4.4,3.6,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,118,0.854,6,-6.34E-02
186,OPTICAL,23.5,6,0,0,0,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,118,0.8649,5,-5.25E-02
186,LUCKY RAMSEY,1.3,1,4.6,3,2.6,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,118,0.8032,7,-0.1142
186,ZIMMERMAN,23.6,9,0,0,0,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,117,0.8758,3,-4.16E-02
186,TALES OF WAR,26.9,8,0,0,0,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,118,0.7617,8,-0.1557
186,THUNDERCLOUD,63,7,0,0,0,21.6,0,10,CDX,5,5/27/16,1870,T,FM,M,25000,125,0.512,10,-0.4054
187,MISS DELSTAR,87.5,7,0,0,0,27.6,0,8,CDX,6,5/27/16,1870,D,FT,C,17000,112,0.3363,7,-0.5787001
187,ORBITAL FLAG,5.2,1,12.4,5.4,3.6,27.6,0,8,CDX,6,5/27/16,1870,D,FT,C,17000,116,0.832,3,-0.083
187,GENERALSDOTTIR,81.1,4,0,0,0,27.6,0,8,CDX,6,5/27/16,1870,D,FT,C,17000,116,0.3284,8,-0.5866001
187,GRACEQUINNANNAMADY,0.9,2,0,2.4,2.4,27.6,0,8,CDX,6,5/27/16,1870,D,FT,C,17000,122,0.7689,6,-0.1461
187,HAYYOUWAITFORME,7.8,8,0,0,0,27.6,0,8,CDX,6,5/27/16,1870,D,FT,C,17000,122,0.9143,2,-7.00E-04
187,WUZABEAR,5,3,0,0,3,27.6,0,8,CDX,6,5/27/16,1870,D,FT,C,17000,109,0.819,5,-9.60E-02
187,DON'T MAKER MAD,4.7,5,0,0,0,27.6,0,8,CDX,6,5/27/16,1870,D,FT,C,17000,122,0.8294,4,-8.56E-02
187,SUITS MY FANCY,17.3,6,0,0,0,27.6,0,8,CDX,6,5/27/16,1870,D,FT,C,17000,122,0.915,1,7.00E-04
188,FLEET GOLD DIGGER,6.3,2,0,6.4,4.2,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.8658,4,-0.1181
188,UTMOST INTENSITY,35.6,8,0,0,0,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.7979,7,-0.186
188,FLYING FRANK,18.6,7,0,0,0,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.9839,1,0.0284
188,PRADO DASH,2.2,1,6.4,3.8,3,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.792,8,-0.1919
188,APOCALYPSE,18.7,9,0,0,0,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.9555,2,-0.0284
188,MADE ME TALK,3.6,5,0,0,0,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.8248,6,-0.1591
188,MAGNUM FORCE,2.6,6,0,0,0,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.7438,9,-0.2401
188,ROYAL DEHERE,12.1,3,0,0,5.2,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.8253,5,-0.1586
188,LOVE YOUR HUMOR,11.3,4,0,0,0,35.8,0,9,CDX,7,5/27/16,1540,D,FT,C,20000,118,0.8795,3,-0.1044
189,AMAZING CHARISMA,28.9,10,0,0,0,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,116,0.7236,10,-0.1919
189,QUEEN'S PRINCESS,15.6,8,0,0,0,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,123,0.8549,4,-6.06E-02
189,WALKING THE KITTEN,1.6,2,0,3.2,2.4,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,123,0.761,9,-0.1545
189,BOLD CONTENDER,3.8,1,9.6,4.6,3.2,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,118,0.8563,3,-5.92E-02
189,LEMON DROP BELLE,36.7,9,0,0,0,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,116,0.8709,2,-4.46E-02
189,MISS PINK DIVA,29.6,6,0,0,0,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,123,0.7956,7,-0.1199
189,CROOKED STICK,6.7,4,0,0,0,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,116,0.9155,1,4.46E-02
189,FREETHINKER,10.1,3,0,0,4.6,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,123,0.817,6,-9.85E-02
189,SISTER BLUES,3.7,5,0,0,0,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,123,0.8413,5,-7.42E-02
189,LILLY'S DREAM,21.7,7,0,0,0,30.2,0,10,CDX,8,5/27/16,1980,T,FM,A,52000,116,0.7695,8,-0.146
190,LATENT PRINCESS,8.2,10,0,0,0,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,124,0.8243,5,-6.51E-02
190,CAROLINA JASMINE,4.4,1,10.8,6.4,6,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,124,0.8586,3,-3.08E-02
190,DON'T BOSS ME,9,8,0,0,0,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,118,0.811,6,-7.84E-02
190,FASHION NEWS,7.7,7,0,0,0,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,118,0.8883,2,-1.10E-03
190,GREELY'S STRIKER,33.7,6,0,0,0,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,117,0.7356,8,-0.1538
190,BELLATORI,1.9,4,0,0,0,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,118,0.7975,7,-9.19E-02
190,EURODEVILWOMAN,21.1,3,0,0,10,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,118,0.7138,9,-0.1756
190,ALITTLECOMPLICATED,59.1,5,0,0,0,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,118,0.4628,10,-0.4266
190,MAMA JOYCE,3.9,2,0,5.2,4.8,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,118,0.856,4,-0.0334
190,VERDIGRIS,11.1,9,0,0,0,47.8,0,10,CDX,9,5/27/16,1430,D,FT,C,27000,124,0.8894,1,1.10E-03
223,DANCING WAVES,50,8,0,0,0,16.6,0,8,CTX,1,5/27/16,990,D,FT,C,10000,120,0.9588,1,3.90E-02
223,JEYRAN (AZE),2.6,1,7.2,3.2,2.6,16.6,0,8,CTX,1,5/27/16,990,D,FT,C,10000,120,0.7495,7,-0.2093
223,SAINT EMMA'S FIRE,1.6,2,0,2.8,2.4,16.6,0,8,CTX,1,5/27/16,990,D,FT,C,10000,122,0.7836,6,-0.1752
223,MAKIN' LILY,11.4,3,0,0,2.2,16.6,0,8,CTX,1,5/27/16,990,D,FT,C,10000,122,0.8891,3,-0.0697
223,MS. GREEN MONKEY,27.4,7,0,0,0,16.6,0,8,CTX,1,5/27/16,990,D,FT,C,10000,110,0.8264,5,-0.1324
223,I BEAT YOU,11.6,5,0,0,0,16.6,0,8,CTX,1,5/27/16,990,D,FT,C,10000,120,0.9198,2,-3.90E-02
223,ALISSA R N,27.3,4,0,0,0,16.6,0,8,CTX,1,5/27/16,990,D,FT,C,10000,122,0.7386,8,-0.2202
